transfers_out,yellow_cards,code,goals_conceded,photo,saves,influence,ep_this,squad_number,goals_scored,loans_in,web_name,value_season,in_dreamteam,team_code,id,special,first_name,transfers_out_event,chance_of_playing_next_round,cost_change_start,cost_change_event_fall,creativity,cost_change_start_fall,bonus,ict_index,total_points,penalties_missed,transfers_in,status,form,own_goals,loaned_in,now_cost,points_per_game,clean_sheets,assists,selected_by_percent,value_form,loans_out,news,ea_index,penalties_saved,dreamteam_count,event_points,red_cards,loaned_out,transfers_in_event,bps,element_type,ep_next,threat,team,chance_of_playing_this_round,minutes,second_name,cost_change_event
2678,0,49696,3,49696.jpg,0,18.8,0.0,20,0,0,Zárate,1.5,False,57,636,False,Mauro,0,0,-3,0,52.8,3,0,14.3,8,0,2873,i,0.0,0,0,52,2.7,0,1,0.0,0.0,0,Knee injury - Unknown return date,0,0,0,0,0,0,0,27,4,0.0,71.0,18,0,204,Zárate,0
55492,2,96764,27,96764.jpg,0,190.0,-1.0,21,2,0,Niang,8.4,False,57,637,False,M'Baye,0,,-2,0,186.3,2,6,73.4,49,0,71728,a,0.0,0,0,58,3.1,3,2,0.4,0.0,0,,0,0,1,2,0,0,0,183,4,0.8,364.0,18,,1246,Niang,0
33709,2,39167,31,39167.jpg,0,444.4,-1.5,13,2,0,Ranocchia,12.2,False,88,638,False,Andrea,0,,0,0,39.0,0,9,64.2,55,0,86744,a,0.0,0,0,45,3.4,3,2,1.3,0.0,0,,0,0,2,-1,0,0,0,299,2,2.0,158.0,7,,1330,Ranocchia,0
246,0,57187,0,57187.jpg,0,0.0,-1.0,34,0,0,Arlauskis,0.0,False,57,639,False,Giedrius,0,,0,0,0.0,0,0,0.0,0,0,596,a,0.0,0,0,40,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,0,1,-1.0,0.0,18,,0,Arlauskis,0
24253,1,90517,11,90517.jpg,0,151.2,0.0,12,1,0,Brady,7.1,False,90,640,False,Robbie,0,,0,0,253.0,0,4,51.6,39,0,32971,a,0.0,0,0,55,2.8,1,3,0.2,0.0,0,,0,0,0,2,0,0,0,143,3,1.5,116.0,3,,719,Brady,0
193,3,60551,9,60551.jpg,0,50.8,0.0,18,0,0,Westwood,2.9,False,90,641,False,Ashley,0,,0,0,64.3,0,0,11.8,13,0,357,a,0.0,0,0,45,1.4,1,0,0.0,0.0,0,,0,0,0,1,0,0,0,68,3,1.8,2.0,3,,551,Westwood,0
13123,1,80146,7,80146.jpg,0,141.0,0.0,3,1,0,Ayew,7.8,False,80,642,False,Jordan,0,100,0,0,122.5,0,2,47.9,39,0,39594,a,0.0,0,0,50,2.8,5,4,0.6,0.0,0,,0,0,0,8,0,0,0,122,4,4.3,219.0,16,100,867,Ayew,0
567272,1,61548,12,61548.jpg,0,165.6,0.5,20,4,0,Gabbiadini,5.9,False,20,643,False,Manolo,0,100,-1,0,85.0,1,4,67.8,38,1,846541,a,0.0,0,0,64,3.5,3,1,6.5,0.0,0,,0,0,1,1,0,0,0,124,4,2.2,432.0,13,100,724,Gabbiadini,0
51063,7,49688,30,49688.jpg,0,158.8,-1.5,10,1,0,N'Diaye,8.3,False,88,644,False,Alfred,0,,-4,0,98.3,4,2,39.1,34,0,83308,a,0.0,0,0,41,2.3,4,0,0.8,0.0,0,,0,0,0,2,0,0,0,177,3,0.3,137.0,7,,1273,N'Diaye,0
170,0,103127,0,103127.jpg,0,0.0,0.0,18,0,0,Wagué,0.0,False,13,645,False,Molla,0,75,-1,0,0.0,1,0,0.0,0,0,252,d,0.0,0,0,44,0.0,0,0,0.0,0.0,0,Shoulder Dislocation - 75% chance of playing,0,0,0,0,0,0,0,0,2,0.0,0.0,8,0,0,Wagué,0
2397,4,66975,16,66975.jpg,0,192.4,-1.0,28,2,0,Milivojevic,8.4,False,31,646,False,Luka,0,100,0,0,96.5,0,3,41.8,42,0,4549,a,0.0,0,0,50,3.0,5,0,0.1,0.0,0,,0,0,0,2,0,0,0,169,3,2.0,130.0,5,100,1224,Milivojevic,0
15980,1,49957,27,49957.jpg,0,133.6,-1.5,17,0,0,Grosicki,7.8,False,88,647,False,Kamil,0,,0,0,360.9,0,0,80.3,43,0,25724,a,0.0,0,0,55,2.9,3,5,0.2,0.0,0,,0,0,0,1,0,0,0,132,3,0.8,309.0,7,,1143,Grosicki,0
308,0,209212,0,209212.jpg,0,0.0,-0.5,72,0,0,Edwards,0.0,False,110,648,False,Thomas,0,,0,0,0.0,0,0,0.0,0,0,654,a,0.0,0,0,40,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,0,2,-0.5,0.0,14,,0,Edwards,0
771,0,167789,0,167789.jpg,0,4.2,-0.5,38,0,0,Cargill,0.3,False,91,649,False,Baily,0,,0,0,0.0,0,0,0.4,1,0,1544,a,0.0,0,0,40,1.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,5,2,-0.5,0.0,2,,13,Cargill,0
252,0,115357,0,115357.jpg,0,0.0,0.5,40,0,0,Hassen,0.0,False,20,650,False,Mouez,0,100,0,0,0.0,0,0,0.0,0,0,564,a,0.0,0,0,40,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,0,1,0.5,0.0,13,100,0,Hassen,0
472,0,207725,0,207725.jpg,0,1.0,0.0,32,0,0,Agyei,0.7,False,90,651,False,Daniel,0,,0,0,0.3,0,0,0.8,3,0,848,a,0.0,0,0,45,1.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,6,4,0.3,11.0,3,,25,Agyei,0
300,0,43693,1,43693.jpg,0,19.6,0.5,12,0,0,Cáceres,0.4,False,20,652,False,Martín,0,,0,0,1.1,0,0,2.7,2,0,552,a,0.0,0,0,50,2.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,16,2,0.8,6.0,13,,90,Cáceres,0
107,0,153682,0,153682.jpg,0,0.0,1.0,59,0,0,Wilson,0.0,False,14,653,False,Harry,0,,0,0,0.0,0,0,0.0,0,0,160,a,0.0,0,0,45,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,0,3,1.0,0.0,9,,0,Wilson,0
137,0,192290,0,192290.jpg,0,0.0,0.0,52,0,0,Roberts,0.0,False,80,654,False,Connor,0,,0,0,0.0,0,0,0.0,0,0,379,a,0.0,0,0,40,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,0,2,0.0,0.0,16,,0,Roberts,0
67,0,176295,0,176295.jpg,0,0.0,1.0,42,0,0,Willock,0.0,False,1,655,False,Matthew,0,,0,0,0.0,0,0,0.0,0,0,219,a,0.0,0,0,45,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,0,3,1.0,0.0,11,,0,Willock,0
554,0,180804,4,180804.jpg,0,32.6,1.0,38,0,0,Tuanzebe,3.5,False,1,656,False,Axel,0,,0,0,27.7,0,0,7.8,14,0,13275,a,0.0,0,0,40,3.5,2,0,0.3,0.0,0,,0,0,0,6,0,0,0,69,2,2.3,18.0,11,,303,Tuanzebe,0
7523,0,98980,3,98980.jpg,5,30.6,0.0,26,0,0,Martinez,2.1,False,3,657,False,Damian Emiliano,0,,-1,0,0.0,1,0,3.1,8,0,30673,a,0.0,0,0,39,4.0,1,0,0.6,0.0,0,,0,0,0,0,0,0,0,35,1,0.0,0.0,1,,180,Martinez,0
58,0,169527,0,169527.jpg,0,0.0,0.0,46,0,0,Joe Williams,0.0,False,11,658,False,Joe,0,,0,0,0.0,0,0,0.0,0,0,111,a,0.0,0,0,45,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,0,3,0.0,0.0,6,,0,Williams,0
85,0,243532,1,243532.jpg,0,4.2,-1.0,47,0,0,Pereira,0.4,False,57,659,False,Dion,0,,0,0,14.6,0,0,2.3,2,0,153,a,0.0,0,0,45,1.0,0,0,0.0,0.0,0,,0,0,0,1,0,0,0,6,3,-0.8,4.0,18,,25,Pereira,0
100,0,113534,0,113534.jpg,0,0.0,0.0,54,0,0,Macey,0.0,False,3,660,False,Matt,0,,0,0,0.0,0,0,0.0,0,0,289,a,0.0,0,0,40,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,0,1,0.0,0.0,1,,0,Macey,0
156,0,90263,3,90263.jpg,0,1.2,-1.0,40,0,0,Husband,0.0,False,25,661,False,James,0,,0,0,1.5,0,0,0.3,0,0,405,a,0.0,0,0,40,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,3,2,-1.0,0.0,12,,58,Husband,0
155,0,168196,0,168196.jpg,1,7.4,1.0,40,0,0,Joel Pereira,1.5,False,1,662,False,Joel Dinis,0,,0,0,0.0,0,0,0.7,6,0,5276,a,0.0,0,0,40,6.0,1,0,0.1,0.0,0,,0,0,0,6,0,0,0,23,1,1.0,0.0,11,,90,Castro Pereira,0
29,0,41251,0,41251.jpg,0,0.0,1.5,37,0,0,Eduardo,0.0,False,8,663,False,Eduardo,0,,0,0,0.0,0,0,0.0,0,0,51,a,0.0,0,0,45,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,0,1,1.5,0.0,4,,0,Dos Reis Carvalho,0
18,0,156660,0,156660.jpg,0,0.0,0.0,46,0,0,Makasi,0.0,False,21,664,False,Moses,0,,0,0,0.0,0,0,0.0,0,0,63,a,0.0,0,0,45,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,0,3,0.0,0.0,20,,0,Makasi,0
74,0,183487,0,183487.jpg,0,0.0,0.0,37,0,0,Holland,0.0,False,21,665,False,Nathan,0,,0,0,0.0,0,0,0.0,0,0,317,a,0.0,0,0,45,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,0,3,0.0,0.0,20,,0,Holland,0
116,0,195473,0,195473.jpg,0,0.0,1.0,57,0,0,Brewster,0.0,False,14,666,False,Rhian,0,,0,0,0.0,0,0,0.0,0,0,406,a,0.0,0,0,45,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,0,4,1.0,0.0,9,,0,Brewster,0
48,1,195851,0,195851.jpg,0,22.2,1.0,39,0,0,McTominay,0.7,False,1,667,False,Scott,0,,0,0,19.1,0,0,5.8,3,0,868,a,0.0,0,0,45,1.5,1,0,0.0,0.0,0,,0,0,0,2,0,0,0,16,3,1.3,17.0,11,,97,McTominay,0
74,0,107265,0,107265.jpg,0,0.0,1.0,54,0,0,Gunn,0.0,False,43,668,False,Angus,0,,0,0,0.0,0,0,0.0,0,0,264,a,0.0,0,0,40,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,0,1,1.0,0.0,10,,0,Gunn,0
25,0,171277,0,171277.jpg,0,24.8,1.0,35,0,0,Mitchell,2.0,False,1,669,False,Demetri,0,,0,0,31.6,0,2,5.6,8,0,471,a,0.0,0,0,40,8.0,1,0,0.0,0.0,0,,0,0,1,8,0,0,0,35,2,2.3,0.0,11,,90,Mitchell,0
12,0,179596,0,179596.jpg,0,0.0,0.5,36,0,0,Moore,0.0,False,13,670,False,Elliott,0,,0,0,0.0,0,0,0.0,0,0,134,a,0.0,0,0,40,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,0,2,1.8,0.0,8,,0,Moore,0
5,0,157665,0,157665.jpg,0,18.6,1.5,44,0,0,Lesniak,0.9,False,6,671,False,Filip,0,,0,0,11.2,0,0,3.0,4,0,47,a,0.0,0,0,45,4.0,0,1,0.0,0.0,0,,0,0,0,0,0,0,0,14,3,2.9,0.0,17,,5,Lesniak,0
4,0,205135,0,205135.jpg,0,0.0,1.5,43,0,0,Shashoua,0.0,False,6,672,False,Samuel,0,,0,0,0.0,0,0,0.0,0,0,21,a,0.0,0,0,45,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,0,3,2.9,0.0,17,,0,Shashoua,0
3,0,179261,0,179261.jpg,0,0.0,2.4,48,0,0,Dearnley,0.0,False,1,673,False,Zachary,0,,0,0,0.0,0,0,0.0,0,0,66,a,0.0,0,0,45,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,0,3,2.4,0.0,11,,0,Dearnley,0
6,0,156690,0,156690.jpg,0,36.2,2.4,46,1,0,Harrop,1.8,False,1,674,False,Joshua,0,,0,0,20.2,0,0,7.7,8,0,273,a,0.0,0,0,45,8.0,1,0,0.0,0.0,0,,0,0,0,8,0,0,0,32,3,2.4,21.0,11,,90,Harrop,0
0,0,221568,0,221568.jpg,0,0.0,1.4,68,0,0,Kemp,0.0,False,21,675,False,Daniel,0,,0,0,0.0,0,0,0.0,0,0,0,a,0.0,0,0,45,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,0,3,,0.0,20,,0,Kemp,0
0,0,240499,0,240499.jpg,0,0.0,-0.1,30,0,0,Batty,0.0,False,88,676,False,Daniel,0,,0,0,0.0,0,0,0.0,0,0,0,a,0.0,0,0,45,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,0,3,,0.0,7,,0,Batty,0
0,0,225321,0,225321.jpg,0,0.0,0.7,12,0,0,Ramsdale,0.0,False,91,677,False,Aaron,0,,0,0,0.0,0,0,0.0,0,0,0,a,0.0,0,0,40,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,0,1,,0.0,2,,0,Ramsdale,0
0,0,224946,0,224946.jpg,0,1.0,0.9,58,0,0,Worthington,0.2,False,91,678,False,Matthew,0,,0,0,0.7,0,0,0.2,1,0,0,a,0.0,0,0,45,1.0,0,0,0.0,0.0,0,,0,0,0,1,0,0,0,3,3,,0.0,2,,17,Worthington,0
0,0,217331,0,217331.jpg,0,0.0,0.6,44,0,0,Surridge,0.0,False,91,679,False,Sam,0,,0,0,0.0,0,0,0.0,0,0,0,a,0.0,0,0,45,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,0,4,,0.0,2,,0,Surridge,0
0,0,209041,0,209041.jpg,0,0.8,2.4,47,0,0,Gomes,0.2,False,1,680,False,Angel,0,,0,0,3.8,0,0,0.5,1,0,0,a,0.0,0,0,45,1.0,0,0,0.0,0.0,0,,0,0,0,1,0,0,0,2,3,,0.0,11,,3,Gomes,0
0,0,192182,0,192182.jpg,0,0.0,2.2,47,0,0,O'Hara,0.0,False,1,681,False,Kieran,0,,0,0,0.0,0,0,0.0,0,0,0,a,0.0,0,0,40,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,0,1,,0.0,11,,0,O'Hara,0
0,0,5288,0,5288.jpg,0,0.0,1.2,25,0,0,Tremmel,0.0,False,80,682,False,Gerhard,0,,0,0,0.0,0,0,0.0,0,0,0,a,0.0,0,0,40,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,0,1,,0.0,16,,0,Tremmel,0
0,0,26719,0,26719.jpg,0,0.0,0.2,13,0,0,Gilmartin,0.0,False,57,683,False,Rene,0,,0,0,0.0,0,0,0.0,0,0,0,a,0.0,0,0,40,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,0,0,1,,0.0,18,,0,Gilmartin,0
