transfers_out,yellow_cards,code,goals_conceded,photo,saves,influence,ep_this,squad_number,goals_scored,loans_in,web_name,value_season,in_dreamteam,team_code,id,special,first_name,transfers_out_event,chance_of_playing_next_round,cost_change_start,cost_change_event_fall,creativity,cost_change_start_fall,bonus,ict_index,total_points,penalties_missed,transfers_in,status,form,own_goals,loaned_in,now_cost,points_per_game,clean_sheets,assists,selected_by_percent,value_form,loans_out,news,ea_index,penalties_saved,dreamteam_count,event_points,red_cards,loaned_out,transfers_in_event,bps,element_type,ep_next,threat,team,chance_of_playing_this_round,minutes,second_name,cost_change_event
16894,0,112338,3,112338.jpg,0,27.0,2.6,23,0,0,Can,1.0,False,14,227,False,Emre,16894,,0,0,17.4,0,0,4.6,5,0,46374,a,5.0,0,0,50,5.0,0,1,8.2,1.0,0,,0,0,0,5,0,0,46374,24,3,2.6,2.0,10,,90,Can,0
13957,0,39155,0,39155.jpg,0,0.0,0.0,20,0,0,Lallana,0.0,False,14,228,False,Adam,13957,0,0,0,0.0,0,0,0.0,0,0,361,i,0.0,0,0,75,0.0,0,0,0.7,0.0,0,Thigh injury - Expected back 14 Oct,0,0,0,0,0,0,361,0,3,0.0,0.0,10,0,0,Lallana,0
373,0,141921,0,141921.jpg,0,0.0,2.6,54,0,0,Sheyi Ojo,0.0,False,14,229,False,Oluwaseyi,373,0,0,0,0.0,0,0,0.0,0,0,32,u,0.0,0,0,50,0.0,0,0,0.0,0.0,0,Joined Fulham in season-long loan deal,0,0,0,0,0,0,32,0,3,0.0,0.0,10,,0,Ojo,0
20970,1,110979,3,110979.jpg,0,36.8,4.5,19,1,0,Mané,0.6,False,14,230,False,Sadio,20970,100,0,0,28.1,0,0,9.2,6,0,57254,a,6.0,0,0,95,6.0,0,0,24.2,0.6,0,,0,0,0,6,0,0,57254,18,3,4.5,27.0,10,100,90,Mané,0
1017,0,210237,0,210237.jpg,0,0.0,2.3,16,0,0,Grujic,0.0,False,14,231,False,Marko,1017,,0,0,0.0,0,0,0.0,0,0,295,a,0.0,0,0,45,0.0,0,0,0.2,0.0,0,,0,0,0,0,0,0,295,0,3,2.3,0.0,10,,0,Grujic,0
26518,0,41733,3,41733.jpg,0,8.0,3.6,5,0,0,Wijnaldum,0.3,False,14,232,False,Georginio,26518,,0,0,14.4,0,0,4.4,2,0,8255,a,2.0,0,0,70,2.0,0,0,6.6,0.3,0,,0,0,0,2,0,0,8255,9,3,3.6,22.0,10,,90,Wijnaldum,0
1183,0,182436,0,182436.jpg,0,0.0,2.3,58,0,0,Woodburn,0.0,False,14,233,False,Ben,1183,100,0,0,0.0,0,0,0.0,0,0,275,a,0.0,0,0,45,0.0,0,0,0.2,0.0,0,,0,0,0,0,0,0,275,0,3,2.3,0.0,10,100,0,Woodburn,0
14069,0,118748,2,118748.jpg,0,24.6,4.4,11,1,0,Salah,1.2,True,14,234,False,Mohamed,14069,,1,-1,2.8,-1,1,8.2,11,0,156653,a,11.0,0,0,91,11.0,0,1,27.8,1.2,0,,0,0,1,11,0,0,156653,26,3,4.4,55.0,10,,85,Salah,1
27317,0,92217,2,92217.jpg,0,56.0,3.8,9,1,0,Firmino,1.4,False,14,235,False,Roberto,27317,,0,0,27.5,0,3,10.7,12,0,95239,a,12.0,0,0,85,12.0,0,1,24.1,1.4,0,,0,0,0,12,0,0,95239,42,4,3.8,23.0,10,,80,Firmino,0
5663,0,40755,0,40755.jpg,0,0.0,0.0,15,0,0,Sturridge,0.0,False,14,236,False,Daniel,5663,75,0,0,0.0,0,0,0.0,0,0,334,d,0.0,0,0,80,0.0,0,0,0.6,0.0,0,Thigh injury - 75% chance of playing,0,0,0,0,0,0,334,0,4,2.7,0.0,10,0,0,Sturridge,0
613,0,84939,0,84939.jpg,0,0.0,2.8,28,0,0,Ings,0.0,False,14,237,False,Danny,613,100,0,0,0.0,0,0,0.0,0,0,230,a,0.0,0,0,55,0.0,0,0,0.1,0.0,0,,0,0,0,0,0,0,230,0,4,2.8,0.0,10,100,0,Ings,0
4708,0,152760,1,152760.jpg,0,0.0,3.5,27,0,0,Origi,0.1,False,14,238,False,Divock,4708,100,0,0,0.0,0,0,0.0,1,0,468,a,1.0,0,0,75,1.0,0,0,0.6,0.1,0,,0,0,0,1,0,0,468,3,4,3.5,0.0,10,100,9,Origi,0
27991,0,154566,0,154566.jpg,0,0.0,2.5,29,0,0,Solanke,0.0,False,14,239,False,Dominic,27991,,0,0,0.0,0,0,0.0,0,0,2899,a,0.0,0,0,50,0.0,0,0,3.1,0.0,0,,0,0,0,0,0,0,2899,0,4,2.5,0.0,10,,0,Solanke,0
6475,0,121160,0,121160.jpg,2,14.8,4.8,31,0,0,Ederson,1.1,False,43,240,False,Ederson,6475,,0,0,0.0,0,0,1.5,6,0,13032,a,6.0,0,0,55,6.0,1,0,4.7,1.1,0,,0,0,0,6,0,0,13032,24,1,3.8,0.0,11,,90,Santana de Moraes,0
6414,0,33148,0,33148.jpg,0,0.0,4.0,1,0,0,Bravo,0.0,False,43,241,False,Claudio,6414,,0,0,0.0,0,0,0.0,0,0,602,a,0.0,0,0,50,0.0,0,0,0.8,0.0,0,,0,0,0,0,0,0,602,0,1,3.0,0.0,11,,0,Bravo,0
7720,0,97299,0,97299.jpg,0,16.6,3.7,5,0,0,Stones,1.1,False,43,242,False,John,7720,,0,0,5.6,0,0,2.2,6,0,22259,a,6.0,0,0,55,6.0,1,0,5.8,1.1,0,,0,0,0,6,0,0,22259,24,2,2.7,0.0,11,,90,Stones,0
865,0,42593,0,42593.jpg,0,0.0,0.0,11,0,0,Kolarov,0.0,False,43,243,False,Aleksandar,865,0,0,0,0.0,0,0,0.0,0,0,16,u,0.0,0,0,55,0.0,0,0,0.1,0.0,0,Transferred to Roma,0,0,0,0,0,0,16,0,2,0.0,0.0,11,0,0,Kolarov,0
7758,0,17476,0,17476.jpg,0,23.4,4.1,4,0,0,Kompany,1.0,False,43,244,False,Vincent,7758,,0,0,3.7,0,0,2.7,6,0,17847,a,6.0,0,0,60,6.0,1,0,6.3,1.0,0,,0,0,0,6,0,0,17847,25,2,3.1,0.0,11,,90,Kompany,0
10453,0,57410,0,57410.jpg,0,18.6,3.7,30,0,0,Otamendi,1.5,False,43,245,False,Nicolás,10453,,0,0,5.6,0,2,3.2,8,0,65291,a,8.0,0,0,55,8.0,1,0,6.5,1.5,0,,0,0,0,8,0,0,65291,30,2,2.7,8.0,11,,90,Otamendi,0
1425,0,41823,0,41823.jpg,0,0.0,2.3,18,0,0,Delph,0.0,False,43,246,False,Fabian,1425,,0,0,0.0,0,0,0.0,0,0,463,a,0.0,0,0,45,0.0,0,0,0.3,0.0,0,,0,0,0,0,0,0,463,0,3,1.3,0.0,11,,0,Delph,0
66022,1,103955,0,103955.jpg,0,0.0,3.9,7,0,0,Sterling,0.0,False,43,247,False,Raheem,66022,,-1,1,4.3,1,0,0.4,0,0,3640,a,0.0,0,0,79,0.0,0,0,4.5,0.0,0,,0,0,0,0,0,0,3640,-1,3,2.9,0.0,11,,12,Sterling,-1
14113,0,20664,0,20664.jpg,0,35.8,3.9,21,0,0,David Silva,1.0,False,43,248,False,David,14113,100,0,0,77.1,0,2,11.9,8,0,89721,a,8.0,0,0,80,8.0,1,1,7.0,1.0,0,,0,0,0,8,0,0,89721,30,3,2.9,6.0,11,100,90,Silva,0
16222,0,14664,0,14664.jpg,0,0.0,3.4,42,0,0,Yaya Touré,0.0,False,43,249,False,Gnegneri Yaya,16222,,0,0,0.0,0,0,0.0,0,0,1813,a,0.0,0,0,65,0.0,0,0,1.9,0.0,0,,0,0,0,0,0,0,1813,0,3,2.4,0.0,11,,0,Touré,0
6774,0,27789,0,27789.jpg,0,13.2,2.6,25,0,0,Fernandinho,1.2,False,43,250,False,Fernando,6774,,0,0,29.6,0,0,5.8,6,0,36993,a,6.0,0,0,50,6.0,1,1,2.4,1.2,0,,0,0,0,6,0,0,36993,22,3,1.6,15.0,11,,90,Luiz Rosa,0
1678,0,52538,0,52538.jpg,0,0.0,0.0,6,0,0,Fernando,0.0,False,43,251,False,Fernando Francisco,1678,0,0,0,0.0,0,0,0.0,0,0,70,u,0.0,0,0,45,0.0,0,0,0.1,0.0,0,Transferred to Galatasaray,0,0,0,0,0,0,70,0,3,0.0,0.0,11,0,0,Reges,0
71707,0,61366,0,61366.jpg,0,15.0,4.7,17,0,0,De Bruyne,0.3,False,43,252,False,Kevin,71707,,0,0,16.9,0,0,6.7,3,0,20767,a,3.0,0,0,100,3.0,1,0,28.8,0.3,0,,0,0,0,3,0,0,20767,14,3,3.7,35.0,11,,90,De Bruyne,0
3245,0,59859,0,59859.jpg,0,0.0,0.0,8,0,0,Gündogan,0.0,False,43,253,False,Ilkay,3245,50,0,0,0.0,0,0,0.0,0,0,701,d,0.0,0,0,55,0.0,0,0,0.4,0.0,0,Knee injury - 50% chance of playing,0,0,0,0,0,0,701,0,3,1.0,0.0,11,0,0,Gündogan,0
542,0,86173,0,86173.jpg,0,0.0,0.0,9,0,0,Nolito,0.0,False,43,254,False,Manuel,542,0,0,0,0.0,0,0,0.0,0,0,13,u,0.0,0,0,70,0.0,0,0,0.1,0.0,0,Transferred to Sevilla,0,0,0,0,0,0,13,0,3,0.0,0.0,11,0,0,Agudo Durán,0
44374,0,182156,0,182156.jpg,0,0.0,4.1,19,0,0,Sané,0.1,False,43,255,False,Leroy,44374,,0,0,1.6,0,0,0.6,1,0,3605,a,1.0,0,0,85,1.0,0,0,4.2,0.1,0,,0,0,0,1,0,0,3605,2,3,3.1,4.0,11,,22,Sané,0
21524,0,165809,0,165809.jpg,0,0.4,3.9,20,0,0,Bernardo Silva,0.1,False,43,256,False,Bernardo Mota,21524,,-1,1,3.3,1,0,0.4,1,0,2262,a,1.0,0,0,79,1.0,0,0,1.8,0.1,0,,0,0,0,1,0,0,2262,3,3,2.9,0.0,11,,7,Veiga de Carvalho e Silva,-1
18847,0,37572,0,37572.jpg,0,38.2,4.8,10,1,0,Agüero,0.8,False,43,257,False,Sergio,18847,,0,0,28.8,0,3,9.6,9,0,32090,a,9.0,0,0,115,9.0,1,0,12.0,0.8,0,,0,0,0,9,0,0,32090,33,4,3.8,29.0,11,,82,Agüero,0
23658,0,173515,2,173515.jpg,0,0.0,1.8,8,0,0,Iheanacho,0.1,False,13,258,False,Kelechi,23658,100,0,0,0.0,0,0,0.0,1,0,2708,a,1.0,0,0,70,1.0,0,0,2.9,0.1,0,,0,0,0,1,0,0,2708,3,4,2.8,0.0,9,100,8,Iheanacho,0
64120,1,205651,0,205651.jpg,0,0.0,4.5,33,0,0,Jesus,0.1,False,43,259,False,Gabriel Fernando,64120,,0,0,9.4,0,0,7.8,1,0,8279,a,1.0,0,0,105,1.0,1,0,11.3,0.1,0,,0,0,0,1,0,0,8279,-4,4,3.5,69.0,11,,77,de Jesus,0
20278,0,51940,0,51940.jpg,1,10.6,4.8,1,0,0,de Gea,1.1,False,1,260,False,David,20278,,0,0,0.0,0,0,1.1,6,0,47036,a,6.0,0,0,55,6.0,1,0,33.0,1.1,0,,0,0,0,6,0,0,47036,22,1,4.8,0.0,12,,90,de Gea,0
1067,0,42899,0,42899.jpg,0,0.0,4.0,20,0,0,Romero,0.0,False,1,261,False,Sergio,1067,,0,0,0.0,0,0,0.0,0,0,101,a,0.0,0,0,50,0.0,0,0,0.2,0.0,0,,0,0,0,0,0,0,101,0,1,4.0,0.0,12,,0,Romero,0
2593,0,168196,0,168196.jpg,0,0.0,2.0,40,0,0,Joel Pereira,0.0,False,1,262,False,Joel Dinis,2593,,0,0,0.0,0,0,0.0,0,0,542,a,0.0,0,0,40,0.0,0,0,0.9,0.0,0,,0,0,0,0,0,0,542,0,1,2.0,0.0,12,,0,Castro Pereira,0
10818,0,55909,0,55909.jpg,0,0.0,3.7,12,0,0,Smalling,0.0,False,1,263,False,Chris,10818,,0,0,0.0,0,0,0.0,0,0,2160,a,0.0,0,0,55,0.0,0,0,1.6,0.0,0,,0,0,0,0,0,0,2160,0,2,3.7,0.0,12,,0,Smalling,0
4366,0,76359,0,76359.jpg,0,18.8,3.3,4,0,0,Jones,1.2,False,1,264,False,Phil,4366,,0,0,0.9,0,0,2.0,6,0,34413,a,6.0,0,0,50,6.0,1,0,1.7,1.2,0,,0,0,0,6,0,0,34413,27,2,3.3,0.0,12,,90,Jones,0
785,0,106760,0,106760.jpg,0,0.0,0.0,23,0,0,Shaw,0.0,False,1,265,False,Luke,785,0,0,0,0.0,0,0,0.0,0,0,105,i,0.0,0,0,50,0.0,0,0,0.1,0.0,0,Foot injury - Expected back 23 Sep,0,0,0,0,0,0,105,0,2,0.0,0.0,12,0,0,Shaw,0
458,0,58893,0,58893.jpg,0,0.0,0.0,5,0,0,Rojo,0.0,False,1,266,False,Marcos,458,0,0,0,0.0,0,0,0.0,0,0,49,i,0.0,0,0,55,0.0,0,0,0.0,0.0,0,Knee injury - Unknown return date,0,0,0,0,0,0,49,0,2,0.0,0.0,12,0,0,Rojo,0
15761,1,20695,0,20695.jpg,0,19.4,4.6,25,0,0,Valencia,0.8,False,1,267,False,Antonio,15761,,0,0,17.2,0,0,4.5,5,0,23399,a,5.0,0,0,65,5.0,1,0,9.8,0.8,0,,0,0,0,5,0,0,23399,22,2,4.6,8.0,12,,90,Valencia,0
7155,0,40002,0,40002.jpg,0,0.0,3.6,36,0,0,Darmian,0.0,False,1,268,False,Matteo,7155,100,-1,1,0.0,1,0,0.0,0,0,562,a,0.0,0,0,54,0.0,0,0,0.6,0.0,0,,0,0,0,0,0,0,562,0,2,3.6,0.0,12,100,0,Darmian,-1
4806,0,201084,2,201084.jpg,0,18.2,1.8,,0,0,Fosu-Mensah,0.2,False,31,269,False,Timothy,4806,,0,0,1.0,0,0,1.9,1,0,6148,a,1.0,0,0,45,1.0,0,0,1.8,0.2,0,,0,0,0,1,0,0,6148,19,2,0.8,0.0,6,,77,Fosu-Mensah,0
4367,0,58877,0,58877.jpg,0,15.0,3.7,17,0,0,Blind,1.1,False,1,270,False,Daley,4367,,0,0,25.1,0,0,5.3,6,0,25715,a,6.0,0,0,55,6.0,1,0,2.1,1.1,0,,0,0,0,6,0,0,25715,23,2,3.7,13.0,12,,90,Blind,0
15059,1,197365,0,197365.jpg,0,8.6,4.1,3,0,0,Bailly,0.8,False,1,271,False,Eric,15059,,0,0,0.4,0,0,1.3,5,0,17784,a,5.0,0,0,60,5.0,1,0,9.1,0.8,0,,0,0,0,5,0,0,17784,21,2,4.1,4.0,12,,90,Bailly,0
6960,0,180804,0,180804.jpg,0,0.0,2.3,38,0,0,Tuanzebe,0.0,False,1,272,False,Axel,6960,,0,0,0.0,0,0,0.0,0,0,2215,a,0.0,0,0,40,0.0,0,0,1.5,0.0,0,,0,0,0,0,0,0,2215,0,2,2.3,0.0,12,,0,Tuanzebe,0
65423,0,184667,0,184667.jpg,0,0.0,3.6,2,0,0,Lindelöf,0.0,False,1,273,False,Victor,65423,,-1,1,0.0,1,0,0.0,0,0,3613,a,0.0,0,0,54,0.0,0,0,4.9,0.0,0,,0,0,0,0,0,0,3613,0,2,3.6,0.0,12,,0,Lindelöf,-1
8705,0,43670,0,43670.jpg,0,11.2,3.6,8,0,0,Mata,0.4,False,1,274,False,Juan,8705,100,0,0,26.8,0,0,6.3,3,0,17038,a,3.0,0,0,70,3.0,1,0,3.4,0.4,0,,0,0,0,3,0,0,17038,17,3,3.6,25.0,12,100,75,Mata,0
2762,0,41184,0,41184.jpg,0,2.2,2.6,27,0,0,Fellaini,0.2,False,1,275,False,Marouane,2762,100,0,0,0.8,0,0,0.3,1,0,961,a,1.0,0,0,50,1.0,0,0,0.5,0.2,0,,0,0,0,1,0,0,961,2,3,2.6,0.0,12,100,14,Fellaini,0
6586,0,2404,0,2404.jpg,0,0.0,2.3,16,0,0,Carrick,0.0,False,1,276,False,Michael,6586,,0,0,0.0,0,0,0.0,0,0,974,a,0.0,0,0,45,0.0,0,0,1.1,0.0,0,,0,0,0,0,0,0,974,0,3,2.3,0.0,12,,0,Carrick,0
126,0,18892,0,18892.jpg,0,0.0,0.0,18,0,0,Young,0.0,False,1,277,False,Ashley,126,0,0,0,0.0,0,0,0.0,0,0,31,i,0.0,0,0,50,0.0,0,0,0.0,0.0,0,Hamstring injury - Expected back 21 Oct,0,0,0,0,0,0,31,0,3,0.0,0.0,12,0,0,Young,0
39167,0,59846,0,59846.jpg,0,0.0,3.0,21,0,0,Herrera,0.0,False,1,278,False,Ander,39167,100,0,0,0.0,0,0,0.0,0,0,3607,a,0.0,0,0,55,0.0,0,0,4.3,0.0,0,,0,0,0,0,0,0,3607,0,3,3.0,0.0,12,100,0,Herrera,0
2030,0,109322,0,109322.jpg,0,0.2,3.2,14,0,0,Lingard,0.2,False,1,279,False,Jesse,2030,100,0,0,0.3,0,0,0.1,1,0,1256,a,1.0,0,0,60,1.0,0,0,0.4,0.2,0,,0,0,0,1,0,0,1256,3,3,3.2,0.0,12,100,2,Lingard,0
4743,0,148225,0,148225.jpg,0,51.4,3.9,11,1,0,Martial,1.3,False,1,280,False,Anthony,4743,,0,0,11.1,0,1,8.4,10,0,15191,a,10.0,0,0,80,10.0,0,1,1.7,1.3,0,,0,0,0,10,0,0,15191,32,3,3.9,21.0,12,,10,Martial,0
11250,0,57249,0,57249.jpg,0,45.8,4.0,22,0,0,Mkhitaryan,1.4,True,1,281,False,Henrikh,11250,,1,-1,68.8,-1,2,13.1,11,0,147193,a,11.0,0,0,81,11.0,1,2,11.1,1.4,0,,0,0,1,11,0,0,147193,44,3,4.0,16.0,12,,87,Mkhitaryan,1
22059,0,74208,0,74208.jpg,0,48.2,3.9,6,1,0,Pogba,1.0,False,1,282,False,Paul,22059,,0,0,40.3,0,0,13.6,8,0,85249,a,8.0,0,0,80,8.0,1,0,23.0,1.0,0,,0,0,0,8,0,0,85249,31,3,3.9,47.0,12,,90,Pogba,0
255,0,195851,0,195851.jpg,0,0.0,2.3,39,0,0,McTominay,0.0,False,1,283,False,Scott,255,,0,0,0.0,0,0,0.0,0,0,56,a,0.0,0,0,45,0.0,0,0,0.0,0.0,0,,0,0,0,0,0,0,56,0,3,2.3,0.0,12,,0,McTominay,0
18926,0,176297,0,176297.jpg,0,14.8,3.5,19,0,0,Rashford,0.7,False,1,284,False,Marcus,18926,,0,0,17.1,0,0,6.8,5,0,23871,a,5.0,0,0,75,5.0,1,1,5.9,0.7,0,,0,0,0,5,0,0,23871,15,4,3.5,36.0,12,,79,Rashford,0
10594,0,66749,0,66749.jpg,0,73.8,4.8,9,2,0,Lukaku,1.1,True,1,285,False,Romelu,10594,,1,-1,33.8,-1,3,19.1,13,0,156853,a,13.0,0,0,116,13.0,1,0,52.7,1.1,0,,0,0,1,13,0,0,156853,55,4,4.8,83.0,12,,90,Lukaku,1
7977,0,19838,2,19838.jpg,4,25.4,-0.5,1,0,0,Elliot,0.5,False,4,286,False,Robert,7977,,0,0,0.0,0,0,2.5,2,0,41130,a,2.0,0,0,40,2.0,0,0,18.0,0.5,0,,0,0,0,2,0,0,41130,17,1,1.0,0.0,13,,90,Elliot,0
1696,0,59735,0,59735.jpg,0,0.0,0.6,26,0,0,Darlow,0.0,False,4,287,False,Karl,1696,,0,0,0.0,0,0,0.0,0,0,127,a,0.0,0,0,45,0.0,0,0,0.4,0.0,0,,0,0,0,0,0,0,127,0,1,2.1,0.0,13,,0,Darlow,0
2464,0,151119,0,151119.jpg,0,0.0,0.0,22,0,0,Yedlin,0.0,False,4,288,False,DeAndre,2464,0,0,0,0.0,0,0,0.0,0,0,113,i,0.0,0,0,45,0.0,0,0,0.4,0.0,0,Hamstring injury - Expected back 26 Aug,0,0,0,0,0,0,113,0,2,0.0,0.0,13,0,0,Yedlin,0
1811,0,58845,2,58845.jpg,0,12.4,0.3,2,0,0,Clark,0.2,False,4,289,False,Ciaran,1811,,0,0,0.5,0,0,3.0,1,0,1969,a,1.0,0,0,45,1.0,0,0,0.7,0.2,0,,0,0,0,1,0,0,1969,12,2,1.8,17.0,13,,90,Clark,0
3975,0,101148,2,101148.jpg,0,25.4,0.3,6,0,0,Lascelles,0.2,False,4,290,False,Jamaal,3975,100,0,0,0.2,0,0,2.8,1,0,1655,a,1.0,0,0,45,1.0,0,0,1.6,0.2,0,,0,0,0,1,0,0,1655,14,2,1.8,2.0,13,100,83,Lascelles,0
7091,0,106618,0,106618.jpg,0,1.4,0.3,3,0,0,Dummett,0.2,False,4,291,False,Paul,7091,0,0,0,13.2,0,0,1.5,1,0,294,i,1.0,0,0,45,1.0,0,0,0.8,0.2,0,Hamstring injury - Unknown return date,0,0,0,1,0,0,294,4,2,0.0,0.0,13,,7,Dummett,0
5798,0,83428,0,83428.jpg,0,0.0,-0.2,5,0,0,Hanley,0.0,False,4,292,False,Grant,5798,,0,0,0.0,0,0,0.0,0,0,2310,a,0.0,0,0,40,0.0,0,0,2.2,0.0,0,,0,0,0,0,0,0,2310,0,2,1.3,0.0,13,,0,Hanley,0
5899,0,27462,0,27462.jpg,0,0.0,-0.2,27,0,0,Gámez,0.0,False,4,293,False,Jesús,5899,,0,0,0.0,0,0,0.0,0,0,2676,a,0.0,0,0,40,0.0,0,0,2.1,0.0,0,,0,0,0,0,0,0,2676,0,2,1.3,0.0,13,,0,Gámez Duarte,0
6935,0,77359,0,77359.jpg,0,2.8,0.3,20,0,0,Lejeune,0.2,False,4,294,False,Florian,6935,0,0,0,0.3,0,0,0.3,1,0,218,i,1.0,0,0,45,1.0,0,0,0.6,0.2,0,Ankle injury - Unknown return date,0,0,0,1,0,0,218,4,2,0.0,0.0,13,,33,Lejeune,0
10589,1,56983,2,56983.jpg,0,11.6,0.7,11,0,0,Ritchie,0.2,False,4,295,False,Matt,10589,100,0,0,12.4,0,0,2.4,1,0,6503,a,1.0,0,0,60,1.0,0,0,3.4,0.2,0,,0,0,0,1,0,0,6503,12,3,2.2,0.0,13,100,90,Ritchie,0
27409,0,50232,2,50232.jpg,0,1.6,0.5,8,0,0,Shelvey,-0.4,False,4,296,False,Jonjo,27409,0,0,0,3.5,0,0,0.5,-2,0,911,s,-2.0,0,0,55,-2.0,0,0,1.3,-0.4,0,Suspended until 10 Sep,0,0,0,-2,1,0,911,-3,3,0.0,0.0,13,,47,Shelvey,0
100,0,42727,0,42727.jpg,0,0.0,0.0,20,0,0,Gouffran,0.0,False,4,297,False,Yoan,100,0,0,0,0.0,0,0,0.0,0,0,4,u,0.0,0,0,50,0.0,0,0,0.0,0.0,0,Joined Goztepe SK,0,0,0,0,0,0,4,0,3,0.0,0.0,13,0,0,Gouffran,0
1845,0,28147,0,28147.jpg,0,0.0,0.1,15,0,0,Diamé,0.0,False,4,298,False,Mohamed,1845,,0,0,0.0,0,0,0.0,0,0,194,a,0.0,0,0,50,0.0,0,0,0.3,0.0,0,,0,0,0,0,0,0,194,0,3,1.6,0.0,13,,0,Diamé,0
4407,0,58771,0,58771.jpg,0,0.0,-0.2,4,0,0,Colback,0.0,False,4,299,False,Jack,4407,,0,0,0.0,0,0,0.0,0,0,548,a,0.0,0,0,45,0.0,0,0,0.9,0.0,0,,0,0,0,0,0,0,548,0,3,1.3,0.0,13,,0,Colback,0
7523,0,104953,2,104953.jpg,0,4.6,0.1,30,0,0,Atsu,0.4,False,4,300,False,Christian,7523,,0,0,2.0,0,0,4.1,2,0,19379,a,2.0,0,0,50,2.0,0,0,2.9,0.4,0,,0,0,0,2,0,0,19379,-4,3,1.6,34.0,13,,90,Atsu,0
10921,0,104547,2,104547.jpg,0,1.2,0.7,9,0,0,Gayle,0.3,False,4,301,False,Dwight,10921,100,0,0,0.3,0,0,2.3,2,0,6605,a,2.0,0,0,65,2.0,0,0,2.5,0.3,0,,0,0,0,2,0,0,6605,3,4,2.2,21.0,13,100,75,Gayle,0
7169,0,168580,2,168580.jpg,0,8.6,0.3,17,0,0,Pérez,0.4,False,4,302,False,Ayoze,7169,,0,0,15.9,0,0,2.9,2,0,3175,a,2.0,0,0,55,2.0,0,0,1.3,0.4,0,,0,0,0,2,0,0,3175,4,4,1.8,4.0,13,,90,Pérez,0
20792,0,128389,0,128389.jpg,0,0.0,0.0,45,0,0,Mitrovic,0.0,False,4,303,False,Aleksandar,20792,,0,0,0.0,0,0,0.0,0,0,2924,a,0.0,0,0,50,0.0,0,0,2.5,0.0,0,,0,0,0,0,0,0,2924,0,4,1.5,0.0,13,,0,Mitrovic,0
3186,0,11854,0,11854.jpg,0,0.0,0.0,33,0,0,Murphy,0.0,False,4,304,False,Daryl,3186,0,0,0,0.0,0,0,0.0,0,0,324,u,0.0,0,0,45,0.0,0,0,0.4,0.0,0,Transferred to Nottingham Forest,0,0,0,0,0,0,324,0,4,0.0,0.0,13,0,0,Murphy,0
298,0,58376,0,58376.jpg,0,0.0,2.6,13,0,0,McCarthy,0.0,False,20,305,False,Alex,298,100,0,0,0.0,0,0,0.0,0,0,64,a,0.0,0,0,45,0.0,0,0,0.1,0.0,0,,0,0,0,0,0,0,64,0,1,2.6,0.0,14,100,0,McCarthy,0
7083,0,40383,0,40383.jpg,0,1.0,3.5,44,0,0,Forster,1.2,False,20,306,False,Fraser,7083,,0,0,0.0,0,0,0.1,6,0,11092,a,6.0,0,0,50,6.0,1,0,6.9,1.2,0,,0,0,0,6,0,0,11092,19,1,3.5,0.0,14,,90,Forster,0
14391,0,40146,0,40146.jpg,0,13.8,3.2,21,0,0,Bertrand,1.5,False,20,307,False,Ryan,14391,,0,0,59.7,0,2,8.1,8,0,67247,a,8.0,0,0,55,8.0,1,0,16.7,1.5,0,,0,0,0,8,0,0,67247,32,2,3.2,7.0,14,,85,Bertrand,0
2784,0,80447,0,80447.jpg,0,9.8,2.8,3,0,0,Yoshida,1.2,False,20,308,False,Maya,2784,,0,0,0.6,0,0,4.2,6,0,8162,a,6.0,0,0,50,6.0,1,0,1.8,1.2,0,,0,0,0,6,0,0,8162,20,2,2.8,32.0,14,,90,Yoshida,0
1049,0,169359,0,169359.jpg,0,0.0,2.3,33,0,0,Targett,0.0,False,20,309,False,Matt,1049,,0,0,0.0,0,0,0.0,0,0,105,a,0.0,0,0,45,0.0,0,0,0.2,0.0,0,,0,0,0,0,0,0,105,0,2,2.3,0.0,14,,0,Targett,0
14901,0,58822,0,58822.jpg,0,14.2,2.8,2,0,0,Cédric,1.2,False,20,310,False,Cédric,14901,,0,0,5.3,0,0,3.9,6,0,33365,a,6.0,0,0,50,6.0,1,0,13.1,1.2,0,,0,0,0,6,0,0,33365,24,2,2.8,19.0,14,,90,Soares,0
14149,0,97032,0,97032.jpg,0,0.0,0.0,17,0,0,van Dijk,0.0,False,20,311,False,Virgil,14149,0,0,0,0.0,0,0,0.0,0,0,1068,i,0.0,0,0,55,0.0,0,0,2.0,0.0,0,Illness - Expected back 26 Aug,0,0,0,0,0,0,1068,0,2,0.0,0.0,14,0,0,van Dijk,0
784,0,40833,0,40833.jpg,0,0.0,2.3,26,0,0,Pied,0.0,False,20,312,False,Jérémy,784,,0,0,0.0,0,0,0.0,0,0,37,a,0.0,0,0,45,0.0,0,0,0.1,0.0,0,,0,0,0,0,0,0,37,0,2,2.3,0.0,14,,0,Pied,0
1549,0,88900,0,88900.jpg,0,15.6,2.8,5,0,0,Stephens,1.2,False,20,313,False,Jack,1549,,0,0,11.1,0,0,4.7,6,0,3177,a,6.0,0,0,50,6.0,1,0,1.0,1.2,0,,0,0,0,6,0,0,3177,26,2,2.8,20.0,14,,90,Stephens,0
374,0,153373,0,153373.jpg,0,2.6,2.3,38,0,0,McQueen,0.2,False,20,314,False,Sam,374,,0,0,10.5,0,0,1.3,1,0,188,a,1.0,0,0,45,1.0,0,0,0.1,0.2,0,,0,0,0,1,0,0,188,4,2,2.3,0.0,14,,4,McQueen,0
